id,nombre,slug,categoria,subcategoria,facebook,instagram,whatsapp,messenger,telefono,correo,sitio_web,ciudad,estado,pais,direccion,latitud,longitud,descripcion,horario,score_comercial,estado_comercial,origen,archivo_origen,fecha_creacion,ultima_actualizacion,observaciones
SB-REST-44657319,Alberca La Escondida,alberca-la-escondida-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529612429808,,+529612429808,,,Tuxtla Gutiérrez,Chiapas,México,"Blvd. Lomas del Ote. 11, Lomas del Oriente, 29096 Tuxtla Gutiérrez, Chis., México",,,,sábado: 10 AM to 8 PM | domingo: 10 AM to 8 PM | lunes: 10 AM to 8 PM | martes: 10 AM to 8 PM | miércoles: Cerrado | jueves: 10 AM to 8 PM | viernes: 10 AM to 8 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-14-31-906.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:38.424181,2026-08-05T02:27:40.931424,Ingestado desde dataset_crawler-google-places_2026-08-01_08-14-31-906.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-B5788D4F,Alberca Villa Valhalla,alberca-villa-valhalla-copoya,Restaurante,Restaurante General,,,+529613063230,,+529613063230,,,Copoya,Chiapas,México,"Primera Nte. Pte., Copoya, 29100 Copoya, Chis., México",,,,,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:38.087431,2026-08-05T02:27:40.943217,Ingestado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-75253BE5,ALDO | Tuxtla Gutiérrez,aldo-tuxtla-gutierrez-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/aldococinas,,,https://m.me/aldococinas,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.321373,2026-08-05T02:27:35.321373,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-CB3D84EE,Alilitas Tuxtla,alilitas-tuxtla-tuxtla-gutierrez,Pollos,Pollos,,,+529614588007,,+529614588007,,,Tuxtla Gutiérrez,Chiapas,México,"15A. Poniente Norte, San Cristóbal 1730, Pedregal, 29030 Tuxtla Gutiérrez, Chis., México",,,,sábado: 7 to 11 PM | domingo: Cerrado | lunes: Cerrado | martes: Cerrado | miércoles: Cerrado | jueves: 7 to 10:30 PM | viernes: 7 to 11 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-01-35-423.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.341605,2026-08-05T02:27:40.929752,Ingestado desde dataset_crawler-google-places_2026-08-01_08-01-35-423.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-9F291060,"Alimentos y antojitos chiapanecos ""Don Rulo""",alimentos-y-antojitos-chiapanecos-don-rulo-tuxtla-gutierrez,Postres & Repostería,Panadería,,,+525646808323,,+525646808323,,,Tuxtla Gutiérrez,Chiapas,México,"Gilberto Valenzuela 300, Caminera, 29090 Tuxtla Gutiérrez, Chis., México",,,,sábado: Cerrado | domingo: 9 AM to 5 PM | lunes: 9 AM to 5 PM | martes: 9 AM to 5 PM | miércoles: 9 AM to 5 PM | jueves: 9 AM to 5 PM | viernes: 9 AM to 5 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:37.650220,2026-08-05T02:27:40.944661,Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-7075E1FA,Alitas Chan-Kin (@alitaschankin),alitas-chan-kin-alitaschankin-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/alitaschankin,,,https://m.me/alitaschankin,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.309831,2026-08-05T02:27:35.309831,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-A8BEFB72,Alitas El Monchis Tuxtla,alitas-el-monchis-tuxtla-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/elmonchistuxtla,,+529614505107,,+529614505107,,https://www.facebook.com/elmonchistuxtla?mibextid=ZbWKwL,Tuxtla Gutiérrez,Chiapas,México,"C. Mastuerzo 320, entre orquídea y violeta, Paso Limón, 29045 Tuxtla Gutiérrez, Chis., México",,,,sábado: 3:30 to 11:30 PM | domingo: 3:30 to 11:30 PM | lunes: 3:30 to 11:30 PM | martes: 3:30 to 11:30 PM | miércoles: 3:30 to 11:30 PM | jueves: 3:30 to 11:30 PM | viernes: 3:30 to 11:30 PM,75,Listo para Contacto,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-03-48-293.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.966005,2026-08-05T02:27:40.923016,Ingestado desde dataset_crawler-google-places_2026-08-01_08-03-48-293.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-F63A1E1D,Alitas En Fuga | Tuxtla Gutiérrez,alitas-en-fuga-tuxtla-gutierrez-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/CuaxiNango,,+529381681967,https://m.me/CuaxiNango,+529381681967,,,Tuxtla Gutiérrez,Chiapas,México,"Jaguar 160, La Cueva del Jaguar, 29096 Tuxtla Gutiérrez, Chis., México",,,,,60,Listo para Contacto,Downloads Batch Ingestion,"Base_Restaurantes_StreetBoss_V2.xlsx, dataset_crawler-google-places_2026-08-01_08-03-48-293.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:35.305996,2026-08-05T02:27:40.936939,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx | Ingestado desde dataset_crawler-google-places_2026-08-01_08-03-48-293.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-4BFB0E51,Alitas Hamburguesas & Snacks MUPI,alitas-hamburguesas-snacks-mupi-tuxtla-gutierrez,Comida Rápida,Hamburguesería,,,+529611817473,,+529611817473,,,Tuxtla Gutiérrez,Chiapas,México,"Central Nte. 2330, Pedregal San Antonio, 29014 Tuxtla Gutiérrez, Chis., México",,,,,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-01-35-423.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.134367,2026-08-05T02:27:40.936897,Ingestado desde dataset_crawler-google-places_2026-08-01_08-01-35-423.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-CDC06254,Alitas Rommat,alitas-rommat-tuxtla-gutierrez,Restaurante,Restaurante General,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Lombardo Toledano 21, Grijalva INFONAVIT, 29044 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-03-48-293.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.987567,2026-08-05T02:27:40.954069,Ingestado desde dataset_crawler-google-places_2026-08-01_08-03-48-293.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-1A628896,"Alitas y antojitos ""maja"" | Tuxtla Gutiérrez",alitas-y-antojitos-maja-tuxtla-gutierrez-tuxtla-gutierrez,Restaurante,Comida Mexicana,https://www.facebook.com/100069925360519,,+529613089817,https://m.me/100069925360519,+529613089817,,,Tuxtla Gutiérrez,Chiapas,México,"11 oriente sur, entre 3 y 4 sur, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 4 PM to 12:30 AM | domingo: 4 PM to 12:30 AM | lunes: 4 PM to 12:30 AM | martes: 4 PM to 12:30 AM | miércoles: 4 PM to 12:30 AM | jueves: 4 PM to 12:30 AM | viernes: 4 PM to 12:30 AM,60,Listo para Contacto,Downloads Batch Ingestion,"Base_Restaurantes_StreetBoss_V2.xlsx, dataset_crawler-google-places_2026-08-01_08-01-35-423.csv, dataset_crawler-google-places_2026-08-01_08-06-48-832.csv, streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:35.309649,2026-08-05T02:27:40.929609,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx | Ingestado desde dataset_crawler-google-places_2026-08-01_08-01-35-423.csv | Ingestado desde dataset_crawler-google-places_2026-08-01_08-06-48-832.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_delivery_confirmed.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-AA5C2C99,Alitas y Snack's Valeria | Tuxtla Gutiérrez,alitas-y-snacks-valeria-tuxtla-gutierrez-tuxtla-gutierrez,Restaurante,Restaurante General,https://www.facebook.com/p/Alitas-y-Snacks-Valeria-100043508954153,,,https://m.me/Alitas-y-Snacks-Valeria-100043508954153,,,,Tuxtla Gutiérrez,Chiapas,México,,,,,,25,Requiere Enriquecimiento,Downloads Batch Ingestion,Base_Restaurantes_StreetBoss_V2.xlsx,2026-08-05T02:27:35.317806,2026-08-05T02:27:35.317806,Ingestado desde Base_Restaurantes_StreetBoss_V2.xlsx
SB-REST-F5811BE8,Alitas y snaks JR,alitas-y-snaks-jr-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529613563393,,+529613563393,,,Tuxtla Gutiérrez,Chiapas,México,"Calle, Central Nte. 635, San Jacinto, 29000 Tuxtla Gutiérrez, Chis., México",,,,sábado: 6 PM to 12 AM | domingo: 6 PM to 12 AM | lunes: 12 AM to 12 PM | martes: 6 PM to 12 AM | miércoles: 6 PM to 12 AM | jueves: 6 PM to 12 AM | viernes: 6 PM to 12 AM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-03-48-293.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.976720,2026-08-05T02:27:40.936595,Ingestado desde dataset_crawler-google-places_2026-08-01_08-03-48-293.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-D752AC16,ALLEN WINGS,allen-wings-tuxtla-gutierrez,Pollos,Pollos,,,+529612030802,,+529612030802,,,Tuxtla Gutiérrez,Chiapas,México,"San Pedro Progresivo, 29049 Tuxtla Gutiérrez, Chis., México",,,,sábado: 6 to 11:30 PM | domingo: 6 to 11:30 PM | lunes: Cerrado | martes: 6 to 11:30 PM | miércoles: 6 to 11:30 PM | jueves: 6 to 11:30 PM | viernes: 6 to 11:30 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-03-48-293.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.992788,2026-08-05T02:27:40.943403,Ingestado desde dataset_crawler-google-places_2026-08-01_08-03-48-293.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-452088D2,ALLENDE ITALIANO,allende-italiano-tuxtla-gutierrez,Restaurante,Restaurante General,,,+529616025761,,+529616025761,,,Tuxtla Gutiérrez,Chiapas,México,"Blvrd Comitán 1555, Moctezuma, 29030 Tuxtla Gutiérrez, Chis., México",,,,sábado: 8 AM to 11 PM | domingo: 8:30 AM to 9 PM | lunes: 1:30 to 10:30 PM | martes: 1:30 to 10:30 PM | miércoles: 1:30 to 10:30 PM | jueves: 1:30 to 10:30 PM | viernes: 8 AM to 11 PM,40,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-02-54-616.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:36.794473,2026-08-05T02:27:40.931103,Ingestado desde dataset_crawler-google-places_2026-08-01_08-02-54-616.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_meta_ads_customer_list_phones.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
SB-REST-2459B746,Ambario Café,ambario-cafe-tuxtla-gutierrez,Cafetería,Cafetería,,,,,,,,Tuxtla Gutiérrez,Chiapas,México,"Calle Septima Ote. Sur 359, Asamblea de barrio, San Roque, 29066 Tuxtla Gutiérrez, Chis., México",,,,,15,Requiere Enriquecimiento,Downloads Batch Ingestion,"dataset_crawler-google-places_2026-08-01_08-13-15-900.csv, streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv, streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv, streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv",2026-08-05T02:27:38.019040,2026-08-05T02:27:40.954089,Ingestado desde dataset_crawler-google-places_2026-08-01_08-13-15-900.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_master_leads_dashboard_ready.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_needs_enrichment_social_email.csv | Ingestado desde streetboss_leads_master_2026-08-01/streetboss_social_enrichment_queue.csv
